issue_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,Split(-)(issue_date)_0,Split(-)(issue_date)_1,Split(-)(issue_date)_2,Split(-)(listing_date)_0,Split(-)(listing_date)_1,Split(:)(listing_date)_0,Split(:)(listing_date)_1,Split( )(listing_date)_0,Split( )(listing_date)_1,Split( )(color_type)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(pet_id)_0","ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(issue_date)_0",ExtractNumber((\d{2}))(issue_date)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(listing_date)_0",ExtractNumber((\d{2}))(listing_date)_0,OneHot()(X2)_0,OneHot()(X2)_1,OneHot()(X2)_4,OneHot()(X2)_7,OneHot()(X2)_9
2018-02-08 00:00:00,1.0,Gray,0.08,27.78,0,1,2,2018,02,08 00:00:00,2018,09,2018-09-02 17,30,2018-09-02,17:30:00,Gray,64427.0,2018.0,2.0,2018.0,9.0,0,1,0,0,0
2017-06-27 00:00:00,nan,Black,0.38,43.98,13,9,1,2017,06,27 00:00:00,2017,08,2017-08-01 16,34,2017-08-01,16:34:00,Black,64446.0,2017.0,6.0,2017.0,8.0,0,0,0,0,1
2017-10-31 00:00:00,1.0,Blue,0.44,35.34,13,9,1,2017,10,31 00:00:00,2018,01,2018-01-27 18,27,2018-01-27,18:27:00,Blue,59455.0,2017.0,10.0,2018.0,1.0,0,0,0,0,1
2017-06-24 00:00:00,0.0,Brown Tabby,1.0,23.21,7,1,1,2017,06,24 00:00:00,2017,10,2017-10-07 18,20,2017-10-07,18:20:00,Brown,70466.0,2017.0,6.0,2017.0,10.0,0,1,0,0,0
2017-10-16 00:00:00,1.0,Black,0.74,12.15,16,9,1,2017,10,16 00:00:00,2018,06,2018-06-06 09,00,2018-06-06,09:00:00,Black,59166.0,2017.0,10.0,2018.0,6.0,0,0,0,0,1
2018-11-23 00:00:00,2.0,Orange Tabby,0.01,27.58,13,9,1,2018,11,23 00:00:00,2019,02,2019-02-19 14,47,2019-02-19,14:47:00,Orange,56779.0,2018.0,11.0,2019.0,2.0,0,0,0,0,1
2016-06-11 00:00:00,2.0,White,0.89,11.01,13,9,2,2016,06,11 00:00:00,2016,09,2016-09-16 19,14,2016-09-16,19:14:00,White,72331.0,2016.0,6.0,2016.0,9.0,0,0,0,0,1
2006-08-06 00:00:00,0.0,Red,0.71,45.53,0,1,2,2006,08,06 00:00:00,2018,03,2018-03-24 17,06,2018-03-24,17:06:00,Red,55173.0,2006.0,8.0,2018.0,3.0,0,1,0,0,0
2015-08-17 00:00:00,0.0,Tricolor,0.62,42.29,0,7,2,2015,08,17 00:00:00,2016,08,2016-08-30 16,17,2016-08-30,16:17:00,Tricolor,56821.0,2015.0,8.0,2016.0,8.0,0,0,0,1,0
2018-08-14 00:00:00,nan,Brown Tabby,0.56,30.36,2,2,1,2018,08,14 00:00:00,2018,09,2018-09-09 00,32,2018-09-09,00:32:00,Brown,54889.0,2018.0,8.0,2018.0,9.0,0,0,0,0,0
2017-07-28 00:00:00,0.0,Black,0.73,25.54,0,1,2,2017,07,28 00:00:00,2018,08,2018-08-22 17,22,2018-08-22,17:22:00,Black,73139.0,2017.0,7.0,2018.0,8.0,0,1,0,0,0
2018-02-21 00:00:00,2.0,Black,0.31,12.28,13,9,2,2018,02,21 00:00:00,2018,12,2018-12-15 00,00,2018-12-15,00:00:00,Black,52002.0,2018.0,2.0,2018.0,12.0,0,0,0,0,1
2013-03-07 00:00:00,nan,Black,0.44,29.75,15,4,4,2013,03,07 00:00:00,2017,03,2017-03-25 17,08,2017-03-25,17:08:00,Black,67682.0,2013.0,3.0,2017.0,3.0,0,0,1,0,0
2017-01-02 00:00:00,nan,Brown,0.28,11.29,15,4,4,2017,01,02 00:00:00,2019,01,2019-01-25 09,57,2019-01-25,09:57:00,Brown,64368.0,2017.0,1.0,2019.0,1.0,0,0,1,0,0
2015-11-21 00:00:00,2.0,Brown Brindle,0.47,37.18,0,7,2,2015,11,21 00:00:00,2018,12,2018-12-20 00,00,2018-12-20,00:00:00,Brown,72960.0,2015.0,11.0,2018.0,12.0,0,0,0,1,0
2013-06-27 00:00:00,0.0,Black,0.64,39.59,0,1,2,2013,06,27 00:00:00,2017,07,2017-07-27 18,13,2017-07-27,18:13:00,Black,51295.0,2013.0,6.0,2017.0,7.0,0,1,0,0,0
2009-01-09 00:00:00,1.0,Gold,0.79,15.47,0,7,2,2009,01,09 00:00:00,2019,04,2019-04-30 13,07,2019-04-30,13:07:00,Gold,76303.0,2009.0,1.0,2019.0,4.0,0,0,0,1,0
2013-12-22 00:00:00,0.0,White,0.58,22.13,0,7,2,2013,12,22 00:00:00,2017,01,2017-01-13 18,52,2017-01-13,18:52:00,White,56168.0,2013.0,12.0,2017.0,1.0,0,0,0,1,0
2016-01-26 00:00:00,1.0,Tan,0.22,35.56,0,1,2,2016,01,26 00:00:00,2016,08,2016-08-31 17,41,2016-08-31,17:41:00,Tan,58488.0,2016.0,1.0,2016.0,8.0,0,1,0,0,0
2017-09-19 00:00:00,1.0,Black,0.5,15.91,18,4,1,2017,09,19 00:00:00,2019,02,2019-02-09 14,00,2019-02-09,14:00:00,Black,63521.0,2017.0,9.0,2019.0,2.0,0,0,1,0,0
2016-10-29 00:00:00,1.0,Brown Tabby,0.37,20.67,13,9,1,2016,10,29 00:00:00,2018,12,2018-12-02 12,25,2018-12-02,12:25:00,Brown,59732.0,2016.0,10.0,2018.0,12.0,0,0,0,0,1
2014-01-10 00:00:00,0.0,Brown Merle,0.06,12.88,0,1,2,2014,01,10 00:00:00,2017,01,2017-01-07 19,47,2017-01-07,19:47:00,Brown,60321.0,2014.0,1.0,2017.0,1.0,0,1,0,0,0
2016-05-05 00:00:00,1.0,Blue Tabby,0.63,10.88,7,1,1,2016,05,05 00:00:00,2016,07,2016-07-29 15,50,2016-07-29,15:50:00,Blue,63713.0,2016.0,5.0,2016.0,7.0,0,1,0,0,0
2018-02-18 00:00:00,0.0,Red,0.68,21.4,0,1,2,2018,02,18 00:00:00,2018,05,2018-05-22 17,16,2018-05-22,17:16:00,Red,51517.0,2018.0,2.0,2018.0,5.0,0,1,0,0,0
2012-08-29 00:00:00,1.0,Brown,0.93,34.61,0,1,2,2012,08,29 00:00:00,2018,09,2018-09-21 18,16,2018-09-21,18:16:00,Brown,71941.0,2012.0,8.0,2018.0,9.0,0,1,0,0,0
2017-08-01 00:00:00,0.0,Black,0.62,46.13,7,1,2,2017,08,01 00:00:00,2019,04,2019-04-30 16,06,2019-04-30,16:06:00,Black,76542.0,2017.0,8.0,2019.0,4.0,0,1,0,0,0
2017-03-11 00:00:00,1.0,Black,0.52,28.88,0,1,1,2017,03,11 00:00:00,2018,05,2018-05-09 18,43,2018-05-09,18:43:00,Black,65773.0,2017.0,3.0,2018.0,5.0,0,1,0,0,0
2012-12-04 00:00:00,0.0,Blue,0.37,40.2,18,4,1,2012,12,04 00:00:00,2017,12,2017-12-24 10,27,2017-12-24,10:27:00,Blue,53480.0,2012.0,12.0,2017.0,12.0,0,0,1,0,0
2015-12-26 00:00:00,2.0,Black,0.36,9.98,0,7,2,2015,12,26 00:00:00,2018,01,2018-01-26 12,47,2018-01-26,12:47:00,Black,72012.0,2015.0,12.0,2018.0,1.0,0,0,0,1,0
2016-06-15 00:00:00,1.0,Brown Tabby,0.35,28.73,0,1,1,2016,06,15 00:00:00,2016,09,2016-09-17 18,34,2016-09-17,18:34:00,Brown,68247.0,2016.0,6.0,2016.0,9.0,0,1,0,0,0
2016-04-05 00:00:00,1.0,Black,0.28,29.44,0,7,2,2016,04,05 00:00:00,2016,08,2016-08-27 11,33,2016-08-27,11:33:00,Black,72063.0,2016.0,4.0,2016.0,8.0,0,0,0,1,0
2008-07-17 00:00:00,0.0,Tortie,0.87,6.13,13,9,1,2008,07,17 00:00:00,2016,08,2016-08-19 14,38,2016-08-19,14:38:00,Tortie,53542.0,2008.0,7.0,2016.0,8.0,0,0,0,0,1
2018-12-02 00:00:00,2.0,Blue,0.45,18.81,17,9,1,2018,12,02 00:00:00,2019,03,2019-03-25 19,24,2019-03-25,19:24:00,Blue,69047.0,2018.0,12.0,2019.0,3.0,0,0,0,0,1
2016-07-31 00:00:00,1.0,Tan,0.72,8.17,0,1,2,2016,07,31 00:00:00,2017,08,2017-08-29 18,47,2017-08-29,18:47:00,Tan,65331.0,2016.0,7.0,2017.0,8.0,0,1,0,0,0
2015-12-20 00:00:00,0.0,Tan,0.44,5.48,0,1,2,2015,12,20 00:00:00,2017,01,2017-01-16 16,47,2017-01-16,16:47:00,Tan,73237.0,2015.0,12.0,2017.0,1.0,0,1,0,0,0
2017-11-23 00:00:00,1.0,Blue,0.4,15.51,0,1,1,2017,11,23 00:00:00,2018,12,2018-12-27 18,24,2018-12-27,18:24:00,Blue,61681.0,2017.0,11.0,2018.0,12.0,0,1,0,0,0
2017-04-08 00:00:00,2.0,Brown Brindle,0.31,41.51,0,7,2,2017,04,08 00:00:00,2019,04,2019-04-30 13,49,2019-04-30,13:49:00,Brown,76301.0,2017.0,4.0,2019.0,4.0,0,0,0,1,0
2017-07-24 00:00:00,2.0,Orange Tabby,0.38,9.31,13,9,1,2017,07,24 00:00:00,2017,09,2017-09-01 12,13,2017-09-01,12:13:00,Orange,66867.0,2017.0,7.0,2017.0,9.0,0,0,0,0,1
2016-04-09 00:00:00,1.0,Tricolor,0.32,24.77,0,1,2,2016,04,09 00:00:00,2017,05,2017-05-07 12,30,2017-05-07,12:30:00,Tricolor,56825.0,2016.0,4.0,2017.0,5.0,0,1,0,0,0
2013-02-26 00:00:00,2.0,Black,0.92,14.09,0,7,2,2013,02,26 00:00:00,2018,03,2018-03-17 12,11,2018-03-17,12:11:00,Black,56723.0,2013.0,2.0,2018.0,3.0,0,0,0,1,0
2017-02-06 00:00:00,2.0,Red,0.57,34.57,0,7,2,2017,02,06 00:00:00,2018,02,2018-02-28 13,57,2018-02-28,13:57:00,Red,60927.0,2017.0,2.0,2018.0,2.0,0,0,0,1,0
2011-01-26 00:00:00,0.0,Seal Point,0.03,43.73,18,4,1,2011,01,26 00:00:00,2019,02,2019-02-18 11,14,2019-02-18,11:14:00,Seal,50534.0,2011.0,1.0,2019.0,2.0,0,0,1,0,0
2011-01-30 00:00:00,1.0,Seal Point,0.22,29.4,0,1,1,2011,01,30 00:00:00,2017,09,2017-09-22 15,14,2017-09-22,15:14:00,Seal,63251.0,2011.0,1.0,2017.0,9.0,0,1,0,0,0
2012-05-07 00:00:00,0.0,White,0.79,42.98,0,7,2,2012,05,07 00:00:00,2018,06,2018-06-02 09,22,2018-06-02,09:22:00,White,75333.0,2012.0,5.0,2018.0,6.0,0,0,0,1,0
2017-05-22 00:00:00,1.0,Tan,0.55,25.36,0,1,2,2017,05,22 00:00:00,2018,03,2018-03-12 12,04,2018-03-12,12:04:00,Tan,68898.0,2017.0,5.0,2018.0,3.0,0,1,0,0,0
2016-08-06 00:00:00,2.0,Black,0.88,37.65,11,4,1,2016,08,06 00:00:00,2016,09,2016-09-16 18,41,2016-09-16,18:41:00,Black,51090.0,2016.0,8.0,2016.0,9.0,0,0,1,0,0
2007-05-30 00:00:00,0.0,White,0.81,44.26,13,9,2,2007,05,30 00:00:00,2017,01,2017-01-15 16,26,2017-01-15,16:26:00,White,73599.0,2007.0,5.0,2017.0,1.0,0,0,0,0,1
2017-07-14 00:00:00,2.0,Chocolate,0.93,20.81,0,7,2,2017,07,14 00:00:00,2018,08,2018-08-03 16,03,2018-08-03,16:03:00,Chocolate,75190.0,2017.0,7.0,2018.0,8.0,0,0,0,1,0
2007-05-06 00:00:00,0.0,Calico,0.0,8.44,0,1,1,2007,05,06 00:00:00,2017,06,2017-06-22 13,11,2017-06-22,13:11:00,Calico,52269.0,2007.0,5.0,2017.0,6.0,0,1,0,0,0
2014-06-03 00:00:00,0.0,Black,0.94,49.81,13,9,1,2014,06,03 00:00:00,2016,07,2016-07-18 13,15,2016-07-18,13:15:00,Black,54696.0,2014.0,6.0,2016.0,7.0,0,0,0,0,1
2017-10-17 00:00:00,2.0,Brown Tabby,1.0,41.64,16,9,1,2017,10,17 00:00:00,2018,06,2018-06-07 09,00,2018-06-07,09:00:00,Brown,53238.0,2017.0,10.0,2018.0,6.0,0,0,0,0,1
2015-04-14 00:00:00,1.0,Black,0.48,27.18,0,1,1,2015,04,14 00:00:00,2017,10,2017-10-13 18,08,2017-10-13,18:08:00,Black,65859.0,2015.0,4.0,2017.0,10.0,0,1,0,0,0
2006-08-14 00:00:00,2.0,Black,0.24,42.14,0,7,2,2006,08,14 00:00:00,2016,09,2016-09-04 18,25,2016-09-04,18:25:00,Black,56309.0,2006.0,8.0,2016.0,9.0,0,0,0,1,0
2008-03-20 00:00:00,1.0,Cream,0.01,10.91,0,1,2,2008,03,20 00:00:00,2017,04,2017-04-26 16,12,2017-04-26,16:12:00,Cream,60439.0,2008.0,3.0,2017.0,4.0,0,1,0,0,0
2017-08-28 00:00:00,nan,Blue,0.93,38.52,13,9,1,2017,08,28 00:00:00,2017,09,2017-09-27 09,06,2017-09-27,09:06:00,Blue,56774.0,2017.0,8.0,2017.0,9.0,0,0,0,0,1
2016-12-05 00:00:00,0.0,White,0.96,25.48,13,9,2,2016,12,05 00:00:00,2018,01,2018-01-05 00,00,2018-01-05,00:00:00,White,55766.0,2016.0,12.0,2018.0,1.0,0,0,0,0,1
2016-11-03 00:00:00,2.0,Black,0.49,20.82,13,9,1,2016,11,03 00:00:00,2016,12,2016-12-31 15,59,2016-12-31,15:59:00,Black,55190.0,2016.0,11.0,2016.0,12.0,0,0,0,0,1
2019-02-21 00:00:00,2.0,Brown Tabby,0.18,36.3,9,2,1,2019,02,21 00:00:00,2019,04,2019-04-07 08,56,2019-04-07,08:56:00,Brown,75376.0,2019.0,2.0,2019.0,4.0,0,0,0,0,0
2013-08-21 00:00:00,1.0,Brown,0.6,28.82,0,7,2,2013,08,21 00:00:00,2018,09,2018-09-12 12,59,2018-09-12,12:59:00,Brown,73313.0,2013.0,8.0,2018.0,9.0,0,0,0,1,0
2013-10-29 00:00:00,nan,White,0.39,14.35,18,4,1,2013,10,29 00:00:00,2016,11,2016-11-19 14,57,2016-11-19,14:57:00,White,53178.0,2013.0,10.0,2016.0,11.0,0,0,1,0,0
2018-08-16 00:00:00,2.0,Blue Tabby,0.91,19.91,13,9,1,2018,08,16 00:00:00,2018,10,2018-10-07 14,04,2018-10-07,14:04:00,Blue,53200.0,2018.0,8.0,2018.0,10.0,0,0,0,0,1
2017-12-30 00:00:00,0.0,Calico,0.4,16.44,0,1,1,2017,12,30 00:00:00,2018,04,2018-04-05 17,55,2018-04-05,17:55:00,Calico,74986.0,2017.0,12.0,2018.0,4.0,0,1,0,0,0
2014-07-15 00:00:00,1.0,Chocolate,0.27,33.99,0,7,2,2014,07,15 00:00:00,2017,08,2017-08-16 13,00,2017-08-16,13:00:00,Chocolate,73483.0,2014.0,7.0,2017.0,8.0,0,0,0,1,0
2017-03-20 00:00:00,1.0,Brown,0.86,34.68,7,1,2,2017,03,20 00:00:00,2017,10,2017-10-02 09,28,2017-10-02,09:28:00,Brown,70359.0,2017.0,3.0,2017.0,10.0,0,1,0,0,0
2008-11-21 00:00:00,1.0,White,0.22,5.8,13,9,2,2008,11,21 00:00:00,2019,04,2019-04-21 15,18,2019-04-21,15:18:00,White,75918.0,2008.0,11.0,2019.0,4.0,0,0,0,0,1
2016-11-22 00:00:00,0.0,Yellow,0.91,20.26,0,1,2,2016,11,22 00:00:00,2017,08,2017-08-23 18,08,2017-08-23,18:08:00,Yellow,61443.0,2016.0,11.0,2017.0,8.0,0,1,0,0,0
2009-09-30 00:00:00,1.0,White,0.49,26.67,0,7,2,2009,09,30 00:00:00,2016,10,2016-10-30 18,38,2016-10-30,18:38:00,White,50096.0,2009.0,9.0,2016.0,10.0,0,0,0,1,0
2017-02-15 00:00:00,0.0,Black,0.3,21.21,0,7,2,2017,02,15 00:00:00,2017,06,2017-06-25 18,20,2017-06-25,18:20:00,Black,61509.0,2017.0,2.0,2017.0,6.0,0,0,0,1,0
2017-01-18 00:00:00,2.0,Black,0.57,44.93,13,9,2,2017,01,18 00:00:00,2017,04,2017-04-12 12,10,2017-04-12,12:10:00,Black,61124.0,2017.0,1.0,2017.0,4.0,0,0,0,0,1
2016-09-13 00:00:00,0.0,Tan,0.19,5.52,0,1,2,2016,09,13 00:00:00,2017,09,2017-09-03 13,21,2017-09-03,13:21:00,Tan,64500.0,2016.0,9.0,2017.0,9.0,0,1,0,0,0
2016-10-03 00:00:00,2.0,Tan,0.24,48.74,0,7,2,2016,10,03 00:00:00,2017,10,2017-10-24 12,31,2017-10-24,12:31:00,Tan,63571.0,2016.0,10.0,2017.0,10.0,0,0,0,1,0
2015-11-28 00:00:00,1.0,Brown Tabby,0.51,20.12,0,1,1,2015,11,28 00:00:00,2017,01,2017-01-08 17,42,2017-01-08,17:42:00,Brown,62171.0,2015.0,11.0,2017.0,1.0,0,1,0,0,0
2016-01-14 00:00:00,2.0,Brown,0.25,29.86,13,9,2,2016,01,14 00:00:00,2018,02,2018-02-21 10,35,2018-02-21,10:35:00,Brown,52930.0,2016.0,1.0,2018.0,2.0,0,0,0,0,1
2017-02-03 00:00:00,1.0,Blue,0.32,45.68,9,2,1,2017,02,03 00:00:00,2019,02,2019-02-25 15,32,2019-02-25,15:32:00,Blue,59116.0,2017.0,2.0,2019.0,2.0,0,0,0,0,0
2016-04-25 00:00:00,2.0,Black,0.26,14.06,0,7,1,2016,04,25 00:00:00,2016,11,2016-11-16 17,39,2016-11-16,17:39:00,Black,51868.0,2016.0,4.0,2016.0,11.0,0,0,0,1,0
2016-09-23 00:00:00,1.0,Tan,0.97,39.02,0,1,2,2016,09,23 00:00:00,2016,12,2016-12-17 17,59,2016-12-17,17:59:00,Tan,69571.0,2016.0,9.0,2016.0,12.0,0,1,0,0,0
2016-12-11 00:00:00,1.0,Chocolate,0.2,48.65,0,1,2,2016,12,11 00:00:00,2019,01,2019-01-08 15,32,2019-01-08,15:32:00,Chocolate,70819.0,2016.0,12.0,2019.0,1.0,0,1,0,0,0
2018-03-01 00:00:00,2.0,Brown Tabby,0.24,46.19,13,9,1,2018,03,01 00:00:00,2018,09,2018-09-21 13,25,2018-09-21,13:25:00,Brown,57865.0,2018.0,3.0,2018.0,9.0,0,0,0,0,1
2017-12-19 00:00:00,0.0,Black,0.69,22.56,0,1,2,2017,12,19 00:00:00,2019,01,2019-01-17 18,18,2019-01-17,18:18:00,Black,67527.0,2017.0,12.0,2019.0,1.0,0,1,0,0,0
2013-01-31 00:00:00,1.0,White,0.35,24.89,0,7,2,2013,01,31 00:00:00,2018,09,2018-09-08 19,16,2018-09-08,19:16:00,White,58026.0,2013.0,1.0,2018.0,9.0,0,0,0,1,0
2017-11-23 00:00:00,0.0,Blue,0.64,15.35,0,1,1,2017,11,23 00:00:00,2018,04,2018-04-16 22,45,2018-04-16,22:45:00,Blue,65401.0,2017.0,11.0,2018.0,4.0,0,1,0,0,0
2015-08-04 00:00:00,2.0,Orange Tabby,0.31,37.09,13,9,1,2015,08,04 00:00:00,2017,09,2017-09-03 13,16,2017-09-03,13:16:00,Orange,52870.0,2015.0,8.0,2017.0,9.0,0,0,0,0,1
2012-10-19 00:00:00,1.0,Brown,0.3,47.14,13,9,2,2012,10,19 00:00:00,2017,12,2017-12-06 12,46,2017-12-06,12:46:00,Brown,56337.0,2012.0,10.0,2017.0,12.0,0,0,0,0,1
2009-01-17 00:00:00,0.0,Gray,0.3,49.6,0,7,2,2009,01,17 00:00:00,2017,02,2017-02-11 12,01,2017-02-11,12:01:00,Gray,63215.0,2009.0,1.0,2017.0,2.0,0,0,0,1,0
2011-09-07 00:00:00,1.0,Tan,0.74,16.19,0,7,2,2011,09,07 00:00:00,2016,09,2016-09-28 16,58,2016-09-28,16:58:00,Tan,64171.0,2011.0,9.0,2016.0,9.0,0,0,0,1,0
2018-05-08 00:00:00,1.0,White,0.4,11.84,0,1,2,2018,05,08 00:00:00,2018,08,2018-08-01 18,05,2018-08-01,18:05:00,White,74580.0,2018.0,5.0,2018.0,8.0,0,1,0,0,0
2016-06-18 00:00:00,0.0,Torbie,0.99,18.44,0,1,1,2016,06,18 00:00:00,2016,09,2016-09-18 12,57,2016-09-18,12:57:00,Torbie,74442.0,2016.0,6.0,2016.0,9.0,0,1,0,0,0
2017-07-15 00:00:00,0.0,Tortie,0.8,49.1,7,1,1,2017,07,15 00:00:00,2017,10,2017-10-19 18,38,2017-10-19,18:38:00,Tortie,66696.0,2017.0,7.0,2017.0,10.0,0,1,0,0,0
2012-05-13 00:00:00,0.0,White,0.42,46.73,0,7,2,2012,05,13 00:00:00,2017,06,2017-06-02 15,21,2017-06-02,15:21:00,White,59538.0,2012.0,5.0,2017.0,6.0,0,0,0,1,0
2014-07-04 00:00:00,2.0,Black,0.93,25.07,0,7,2,2014,07,04 00:00:00,2016,07,2016-07-31 17,51,2016-07-31,17:51:00,Black,58175.0,2014.0,7.0,2016.0,7.0,0,0,0,1,0
2017-05-07 00:00:00,2.0,Black,0.74,19.58,13,9,0,2017,05,07 00:00:00,2018,06,2018-06-04 10,18,2018-06-04,10:18:00,Black,67537.0,2017.0,5.0,2018.0,6.0,0,0,0,0,1
2013-10-23 00:00:00,0.0,Chocolate,0.01,26.53,13,9,2,2013,10,23 00:00:00,2018,11,2018-11-17 18,34,2018-11-17,18:34:00,Chocolate,58577.0,2013.0,10.0,2018.0,11.0,0,0,0,0,1
2018-04-10 00:00:00,1.0,White,0.49,37.63,13,9,2,2018,04,10 00:00:00,2018,08,2018-08-06 00,00,2018-08-06,00:00:00,White,70321.0,2018.0,4.0,2018.0,8.0,0,0,0,0,1
2017-04-23 00:00:00,0.0,Black,0.64,12.61,0,1,2,2017,04,23 00:00:00,2018,03,2018-03-10 18,57,2018-03-10,18:57:00,Black,64592.0,2017.0,4.0,2018.0,3.0,0,1,0,0,0
2017-06-10 00:00:00,0.0,Tortie,0.11,33.08,0,1,1,2017,06,10 00:00:00,2017,10,2017-10-09 16,24,2017-10-09,16:24:00,Tortie,62558.0,2017.0,6.0,2017.0,10.0,0,1,0,0,0
2017-08-04 00:00:00,0.0,Torbie,0.2,30.39,0,1,1,2017,08,04 00:00:00,2017,11,2017-11-11 18,54,2017-11-11,18:54:00,Torbie,74140.0,2017.0,8.0,2017.0,11.0,0,1,0,0,0
2016-09-07 00:00:00,2.0,Orange Tabby,0.62,11.86,13,9,1,2016,09,07 00:00:00,2016,12,2016-12-16 12,31,2016-12-16,12:31:00,Orange,69419.0,2016.0,9.0,2016.0,12.0,0,0,0,0,1
2014-09-26 00:00:00,1.0,Brown Brindle,0.79,32.69,13,9,2,2014,09,26 00:00:00,2017,03,2017-03-29 17,50,2017-03-29,17:50:00,Brown,74983.0,2014.0,9.0,2017.0,3.0,0,0,0,0,1
2017-01-13 00:00:00,0.0,White,0.12,6.71,0,1,2,2017,01,13 00:00:00,2018,02,2018-02-22 16,06,2018-02-22,16:06:00,White,61221.0,2017.0,1.0,2018.0,2.0,0,1,0,0,0
2016-09-02 00:00:00,1.0,Blue Tabby,0.08,16.17,0,1,1,2016,09,02 00:00:00,2016,11,2016-11-21 18,57,2016-11-21,18:57:00,Blue,69200.0,2016.0,9.0,2016.0,11.0,0,1,0,0,0
2016-07-20 00:00:00,1.0,Blue,0.55,17.98,7,1,1,2016,07,20 00:00:00,2016,10,2016-10-28 20,20,2016-10-28,20:20:00,Blue,52492.0,2016.0,7.0,2016.0,10.0,0,1,0,0,0
2015-09-11 00:00:00,0.0,Chocolate,0.2,29.37,0,1,2,2015,09,11 00:00:00,2018,10,2018-10-31 12,30,2018-10-31,12:30:00,Chocolate,56750.0,2015.0,9.0,2018.0,10.0,0,1,0,0,0
2018-06-05 00:00:00,0.0,Torbie,0.28,43.35,0,1,1,2018,06,05 00:00:00,2019,01,2019-01-08 13,54,2019-01-08,13:54:00,Torbie,54588.0,2018.0,6.0,2019.0,1.0,0,1,0,0,0
2017-11-02 00:00:00,0.0,White,0.6,27.16,0,1,2,2017,11,02 00:00:00,2018,11,2018-11-29 10,34,2018-11-29,10:34:00,White,52554.0,2017.0,11.0,2018.0,11.0,0,1,0,0,0
2016-10-12 00:00:00,1.0,Brown Tabby,0.25,16.86,0,1,1,2016,10,12 00:00:00,2018,12,2018-12-30 12,47,2018-12-30,12:47:00,Brown,72375.0,2016.0,10.0,2018.0,12.0,0,1,0,0,0
2014-08-17 00:00:00,1.0,Tan,0.66,20.16,0,1,2,2014,08,17 00:00:00,2016,09,2016-09-23 17,56,2016-09-23,17:56:00,Tan,51950.0,2014.0,8.0,2016.0,9.0,0,1,0,0,0
2018-06-29 00:00:00,0.0,Blue Tabby,0.22,28.05,7,1,1,2018,06,29 00:00:00,2018,10,2018-10-11 17,03,2018-10-11,17:03:00,Blue,74825.0,2018.0,6.0,2018.0,10.0,0,1,0,0,0
2016-08-31 00:00:00,2.0,Black,0.14,17.81,13,9,2,2016,08,31 00:00:00,2016,09,2016-09-29 13,45,2016-09-29,13:45:00,Black,59786.0,2016.0,8.0,2016.0,9.0,0,0,0,0,1
2013-12-24 00:00:00,1.0,Brown Brindle,0.37,19.85,0,1,2,2013,12,24 00:00:00,2017,12,2017-12-12 17,50,2017-12-12,17:50:00,Brown,74751.0,2013.0,12.0,2017.0,12.0,0,1,0,0,0
2017-07-18 00:00:00,1.0,Brown Tabby,0.69,41.91,7,1,1,2017,07,18 00:00:00,2017,10,2017-10-19 17,52,2017-10-19,17:52:00,Brown,54728.0,2017.0,7.0,2017.0,10.0,0,1,0,0,0
2018-11-06 00:00:00,1.0,Black,0.2,39.82,7,1,2,2018,11,06 00:00:00,2019,01,2019-01-28 09,03,2019-01-28,09:03:00,Black,51927.0,2018.0,11.0,2019.0,1.0,0,1,0,0,0
2016-10-31 00:00:00,0.0,Torbie,0.99,39.36,7,1,1,2016,10,31 00:00:00,2017,02,2017-02-01 10,09,2017-02-01,10:09:00,Torbie,69140.0,2016.0,10.0,2017.0,2.0,0,1,0,0,0
2015-11-06 00:00:00,nan,Brown,0.59,18.91,13,9,4,2015,11,06 00:00:00,2017,12,2017-12-02 16,26,2017-12-02,16:26:00,Brown,72344.0,2015.0,11.0,2017.0,12.0,0,0,0,0,1
2009-05-30 00:00:00,1.0,Red,0.19,36.15,0,1,2,2009,05,30 00:00:00,2018,10,2018-10-23 17,32,2018-10-23,17:32:00,Red,70974.0,2009.0,5.0,2018.0,10.0,0,1,0,0,0
2018-02-19 00:00:00,1.0,White,0.98,45.64,7,1,2,2018,02,19 00:00:00,2018,05,2018-05-10 19,53,2018-05-10,19:53:00,White,60449.0,2018.0,2.0,2018.0,5.0,0,1,0,0,0
2004-07-23 00:00:00,0.0,Brown Tabby,0.38,36.64,18,4,1,2004,07,23 00:00:00,2017,09,2017-09-05 19,08,2017-09-05,19:08:00,Brown,50061.0,2004.0,7.0,2017.0,9.0,0,0,1,0,0
2018-09-16 00:00:00,0.0,Blue Tabby,0.45,24.79,7,1,1,2018,09,16 00:00:00,2018,12,2018-12-20 17,45,2018-12-20,17:45:00,Blue,61507.0,2018.0,9.0,2018.0,12.0,0,1,0,0,0
2016-08-25 00:00:00,nan,White,0.33,46.43,13,9,1,2016,08,25 00:00:00,2016,09,2016-09-18 11,11,2016-09-18,11:11:00,White,64717.0,2016.0,8.0,2016.0,9.0,0,0,0,0,1
